"Blade ID","CatraTestReadingID","CATRA Test ID","Stroke","Cut Depth","ID"
"MIY-KAI-02",3650.00,31.00,47.00,5.00,2020
"MIY-KAI-02",3675.00,31.00,72.00,5.00,2021
"MIY-KAI-02",3679.00,31.00,76.00,5.00,2022
"MIY-KAI-02",3681.00,31.00,78.00,5.00,2023
"MIY-KAI-02",3683.00,31.00,80.00,5.00,2024
"MIY-KAI-02",3685.00,31.00,82.00,5.00,2025
"MIY-KAI-02",3687.00,31.00,84.00,5.00,2026
"MIY-KAI-02",3691.00,31.00,88.00,5.00,2027
"MIY-KAI-02",3695.00,31.00,92.00,5.00,2028
"GLO-8-01",3756.00,33.00,33.00,5.00,2029
"GLO-8-01",3758.00,33.00,35.00,5.00,2030
"GLO-8-01",3760.00,33.00,37.00,5.00,2031
"GLO-8-01",3777.00,33.00,54.00,5.00,2032
"GLO-8-01",3787.00,33.00,64.00,5.00,2033
"GLO-8-01",3789.00,33.00,66.00,5.00,2034
"GLO-8-01",3791.00,33.00,68.00,5.00,2035
"GLO-8-01",3795.00,33.00,72.00,5.00,2036
"GLO-8-01",3797.00,33.00,74.00,5.00,2037
"GLO-8-01",3799.00,33.00,76.00,5.00,2038
"GLO-8-01",3801.00,33.00,78.00,5.00,2039
"GLO-8-01",3803.00,33.00,80.00,5.00,2040
"AMB-08-KIR-WLD-01",47.00,2.00,45.00,-2.00,2041
"AMB-08-KIR-WLD-01",51.00,2.00,49.00,-2.00,2042
"AMB-08-KIR-WLD-01",53.00,2.00,51.00,-2.00,2043
"AMB-08-KIR-WLD-01",55.00,2.00,53.00,-2.00,2044
"AMB-08-KIR-WLD-01",57.00,2.00,55.00,-2.00,2045
"AMB-08-KIR-WLD-01",59.00,2.00,57.00,-2.00,2046
"AMB-08-KIR-WLD-01",61.00,2.00,59.00,-2.00,2047
"AMB-08-KIR-WLD-01",63.00,2.00,61.00,-2.00,2048
"AMB-08-KIR-WLD-01",65.00,2.00,63.00,-2.00,2049
"AMB-08-KIR-WLD-01",67.00,2.00,65.00,-2.00,2050
"AMB-08-KIR-WLD-01",69.00,2.00,67.00,-2.00,2051
"AMB-08-KIR-WLD-01",71.00,2.00,69.00,-2.00,2052
"XIT-8-01",165.00,3.00,43.00,-2.00,2053
"XIT-8-01",167.00,3.00,45.00,-2.00,2054
"XIT-8-01",175.00,3.00,53.00,-2.00,2055
"XIT-8-01",177.00,3.00,55.00,-2.00,2056
"XIT-8-01",179.00,3.00,57.00,-2.00,2057
"XIT-8-01",181.00,3.00,59.00,-2.00,2058
"XIT-8-01",183.00,3.00,61.00,-2.00,2059
"XIT-8-01",185.00,3.00,63.00,-2.00,2060
"XIT-8-01",187.00,3.00,65.00,-2.00,2061
"XIT-8-01",197.00,3.00,75.00,-2.00,2062
"XIT-8-01",201.00,3.00,79.00,-2.00,2063
"TUR-8-1",815.00,4.00,93.00,-2.00,2113
"TUR-8-1",817.00,4.00,95.00,-2.00,2114
"TUR-8-1",819.00,4.00,97.00,-2.00,2115
"TUR-8-1",821.00,4.00,99.00,-2.00,2116
"TUR-8-1",823.00,4.00,101.00,-2.00,2117
"TUR-8-1",825.00,4.00,103.00,-2.00,2118
"TUR-8-1",827.00,4.00,105.00,-2.00,2119
"TUR-8-1",829.00,4.00,107.00,-2.00,2120
"TUR-8-1",831.00,4.00,109.00,-2.00,2121
"TUR-8-1",833.00,4.00,111.00,-2.00,2122
"TUR-8-1",835.00,4.00,113.00,-2.00,2123
"TUR-8-1",837.00,4.00,115.00,-2.00,2124
"TUR-8-1",839.00,4.00,117.00,-2.00,2125
"TUR-8-1",841.00,4.00,119.00,-2.00,2126
"SNF-PC-8-1",899.00,6.00,57.00,-2.00,2127
"SNF-PC-8-1",901.00,6.00,59.00,-2.00,2128
"SNF-PC-8-1",903.00,6.00,61.00,-2.00,2129
"SNF-PC-8-1",905.00,6.00,63.00,-2.00,2130
"SNF-PC-8-1",907.00,6.00,65.00,-2.00,2131
"SNF-PC-8-1",909.00,6.00,67.00,-2.00,2132
"SNF-PC-8-1",911.00,6.00,69.00,-2.00,2133
"SNF-PC-8-1",913.00,6.00,71.00,-2.00,2134
"SNF-PC-8-1",915.00,6.00,73.00,-2.00,2135
"SNF-PC-8-1",917.00,6.00,75.00,-2.00,2136
"SNF-PC-8-1",919.00,6.00,77.00,-2.00,2137
"SNF-PC-8-1",921.00,6.00,79.00,-2.00,2138
"SNF-PC-8-1",923.00,6.00,81.00,-2.00,2139
"SNF-PC-8-1",925.00,6.00,83.00,-2.00,2140
"SNF-PC-8-1",927.00,6.00,85.00,-2.00,2141
"SNF-PC-8-1",929.00,6.00,87.00,-2.00,2142
"SNF-PC-8-1",931.00,6.00,89.00,-2.00,2143
"SNF-PC-8-1",933.00,6.00,91.00,-2.00,2144
"SNF-PC-8-1",935.00,6.00,93.00,-2.00,2145
"SNF-PC-8-1",937.00,6.00,95.00,-2.00,2146
"SNF-PC-8-1",939.00,6.00,97.00,-2.00,2147
"SNF-PC-8-1",941.00,6.00,99.00,-2.00,2148
"SNF-PC-8-1",943.00,6.00,101.00,-2.00,2149
"SNF-PC-8-1",945.00,6.00,103.00,-2.00,2150
"SNF-PC-8-1",947.00,6.00,105.00,-2.00,2151
"SNF-PC-8-1",949.00,6.00,107.00,-2.00,2152
"SNF-PC-8-1",951.00,6.00,109.00,-2.00,2153
"SNF-PC-8-1",953.00,6.00,111.00,-2.00,2154
"SNF-PC-8-1",955.00,6.00,113.00,-2.00,2155
"SNF-PC-8-1",957.00,6.00,115.00,-2.00,2156
"SNF-PC-8-1",959.00,6.00,117.00,-2.00,2157
"SNF-PC-8-1",961.00,6.00,119.00,-2.00,2158
"HNB-8-01",1281.00,10.00,79.00,-2.00,2159
"HNB-8-01",1283.00,10.00,81.00,-2.00,2160
"HNB-8-01",1285.00,10.00,83.00,-2.00,2161
"HNB-8-01",1287.00,10.00,85.00,-2.00,2162
"HNB-8-01",1289.00,10.00,87.00,-2.00,2163
"HNB-8-01",1291.00,10.00,89.00,-2.00,2164
"HNB-8-01",1297.00,10.00,95.00,-2.00,2165
"HNB-8-01",1299.00,10.00,97.00,-2.00,2166
"HNB-8-01",1301.00,10.00,99.00,-2.00,2167
"HNB-8-01",1303.00,10.00,101.00,-2.00,2168
"HNB-8-01",1305.00,10.00,103.00,-2.00,2169
"HNB-8-01",1307.00,10.00,105.00,-2.00,2170
"HNB-8-01",1309.00,10.00,107.00,-2.00,2171
"HNB-8-01",1311.00,10.00,109.00,-2.00,2172
"HNB-8-01",1313.00,10.00,111.00,-2.00,2173
"HNB-8-01",1315.00,10.00,113.00,-2.00,2174
"HNB-8-01",1317.00,10.00,115.00,-2.00,2175
"HNB-8-01",1319.00,10.00,117.00,-2.00,2176
"HNB-8-01",1321.00,10.00,119.00,-2.00,2177
"MAC-8-1",1399.00,11.00,77.00,-2.00,2178
"MAC-8-1",1401.00,11.00,79.00,-2.00,2179
"MAC-8-1",1403.00,11.00,81.00,-2.00,2180
"MAC-8-1",1405.00,11.00,83.00,-2.00,2181
"MAC-8-1",1407.00,11.00,85.00,-2.00,2182
"MAC-8-1",1409.00,11.00,87.00,-2.00,2183
"MAC-8-1",1411.00,11.00,89.00,-2.00,2184
"MAC-8-1",1413.00,11.00,91.00,-2.00,2185
"MAC-8-1",1415.00,11.00,93.00,-2.00,2186
"MAC-8-1",1417.00,11.00,95.00,-2.00,2187
"MAC-8-1",1419.00,11.00,97.00,-2.00,2188
"MAC-8-1",1421.00,11.00,99.00,-2.00,2189
"MAC-8-1",1423.00,11.00,101.00,-2.00,2190
"MAC-8-1",1425.00,11.00,103.00,-2.00,2191
"MAC-8-1",1427.00,11.00,105.00,-2.00,2192
"MAC-8-1",1429.00,11.00,107.00,-2.00,2193
"MAC-8-1",1431.00,11.00,109.00,-2.00,2194
"MAC-8-1",1433.00,11.00,111.00,-2.00,2195
"MAC-8-1",1435.00,11.00,113.00,-2.00,2196
"MAC-8-1",1437.00,11.00,115.00,-2.00,2197
"MAC-8-1",1439.00,11.00,117.00,-2.00,2198
"MAC-8-1",1441.00,11.00,119.00,-2.00,2199
"MER-23510-8",1719.00,14.00,37.00,-2.00,2200
"MER-23510-8",1723.00,14.00,41.00,-2.00,2201
"MER-23510-8",1725.00,14.00,43.00,-2.00,2202
"MER-23510-8",1727.00,14.00,45.00,-2.00,2203
"MER-23510-8",1729.00,14.00,47.00,-2.00,2204
"MER-23510-8",1731.00,14.00,49.00,-2.00,2205
"MER-23510-8",1733.00,14.00,51.00,-2.00,2206
"MER-23510-8",1735.00,14.00,53.00,-2.00,2207
"MER-23510-8",1737.00,14.00,55.00,-2.00,2208
"MER-23510-8",1739.00,14.00,57.00,-2.00,2209
"MER-23510-8",1741.00,14.00,59.00,-2.00,2210
"MER-23510-8",1743.00,14.00,61.00,-2.00,2211
"MER-23510-8",1745.00,14.00,63.00,-2.00,2212
"MIY-KOH-01",2121.00,17.00,79.00,-2.00,2213
"MIY-KOH-01",2123.00,17.00,81.00,-2.00,2214
"MIY-KOH-01",2125.00,17.00,83.00,-2.00,2215
"MIY-KOH-01",2127.00,17.00,85.00,-2.00,2216
"MIY-KOH-01",2129.00,17.00,87.00,-2.00,2217
"MIY-KOH-01",2131.00,17.00,89.00,-2.00,2218
"MIY-KOH-01",2133.00,17.00,91.00,-2.00,2219
"MIY-KOH-01",2135.00,17.00,93.00,-2.00,2220
"MIY-KOH-01",2137.00,17.00,95.00,-2.00,2221
"MIY-KOH-01",2139.00,17.00,97.00,-2.00,2222
"MIY-KOH-01",2141.00,17.00,99.00,-2.00,2223
"MIY-KOH-01",2143.00,17.00,101.00,-2.00,2224
"MIY-KOH-01",2145.00,17.00,103.00,-2.00,2225
"MIY-KOH-01",2147.00,17.00,105.00,-2.00,2226
"MIY-KOH-01",2149.00,17.00,107.00,-2.00,2227
"MIY-KOH-01",2151.00,17.00,109.00,-2.00,2228
"MIY-KOH-01",2153.00,17.00,111.00,-2.00,2229
"MIY-KOH-01",2155.00,17.00,113.00,-2.00,2230
"MIY-KOH-01",2157.00,17.00,115.00,-2.00,2231
"MIY-KOH-01",2159.00,17.00,117.00,-2.00,2232
"MIY-KOH-01",2161.00,17.00,119.00,-2.00,2233
"MSS-RES-01",2482.00,20.00,79.00,-2.00,2234
"MSS-RES-01",2484.00,20.00,81.00,-2.00,2235
"MSS-RES-01",2486.00,20.00,83.00,-2.00,2236
"MSS-RES-01",2490.00,20.00,87.00,-2.00,2237
"MSS-RES-01",2492.00,20.00,89.00,-2.00,2238
"MSS-RES-01",2494.00,20.00,91.00,-2.00,2239
"MSS-RES-01",2496.00,20.00,93.00,-2.00,2240
"MSS-RES-01",2498.00,20.00,95.00,-2.00,2241
"MSS-RES-01",2500.00,20.00,97.00,-2.00,2242
"MSS-RES-01",2502.00,20.00,99.00,-2.00,2243
"MSS-RES-01",2504.00,20.00,101.00,-2.00,2244
"MSS-RES-01",2506.00,20.00,103.00,-2.00,2245
"MSS-RES-01",2508.00,20.00,105.00,-2.00,2246
"MSS-RES-01",2510.00,20.00,107.00,-2.00,2247
"MSS-RES-01",2512.00,20.00,109.00,-2.00,2248
"MSS-RES-01",2514.00,20.00,111.00,-2.00,2249
"MSS-RES-01",2516.00,20.00,113.00,-2.00,2250
"MSS-RES-01",2518.00,20.00,115.00,-2.00,2251
"MSS-RES-01",2520.00,20.00,117.00,-2.00,2252
"MSS-RES-01",2522.00,20.00,119.00,-2.00,2253
"VNX-8-01",2926.00,24.00,43.00,-2.00,2254
"VNX-8-01",2928.00,24.00,45.00,-2.00,2255
"VNX-8-01",2930.00,24.00,47.00,-2.00,2256
"VNX-8-01",2932.00,24.00,49.00,-2.00,2257
"VNX-8-01",2934.00,24.00,51.00,-2.00,2258
"VNX-8-01",2936.00,24.00,53.00,-2.00,2259
"VNX-8-01",2938.00,24.00,55.00,-2.00,2260
"VNX-8-01",2940.00,24.00,57.00,-2.00,2261
"VNX-8-01",2942.00,24.00,59.00,-2.00,2262
"VNX-8-01",2944.00,24.00,61.00,-2.00,2263
"VNX-8-01",2946.00,24.00,63.00,-2.00,2264
"VNX-8-01",2948.00,24.00,65.00,-2.00,2265
"VNX-8-01",2950.00,24.00,67.00,-2.00,2266
"VNX-8-01",2952.00,24.00,69.00,-2.00,2267
"VNX-8-01",2954.00,24.00,71.00,-2.00,2268
"VNX-8-01",2956.00,24.00,73.00,-2.00,2269
"VNX-8-01",2958.00,24.00,75.00,-2.00,2270
"VNX-8-01",2960.00,24.00,77.00,-2.00,2271
"VNX-8-01",2962.00,24.00,79.00,-2.00,2272
"VNX-8-01",2964.00,24.00,81.00,-2.00,2273
"VNX-8-01",2966.00,24.00,83.00,-2.00,2274
"VNX-8-01",2968.00,24.00,85.00,-2.00,2275
"VNX-8-01",2970.00,24.00,87.00,-2.00,2276
"VNX-8-01",2972.00,24.00,89.00,-2.00,2277
"VNX-8-01",2974.00,24.00,91.00,-2.00,2278
"VNX-8-01",2978.00,24.00,95.00,-2.00,2279
"VNX-8-01",2980.00,24.00,97.00,-2.00,2280
"VNX-8-01",2982.00,24.00,99.00,-2.00,2281
"VNX-8-01",2984.00,24.00,101.00,-2.00,2282
"VNX-8-01",2986.00,24.00,103.00,-2.00,2283
"VNX-8-01",2988.00,24.00,105.00,-2.00,2284
"VNX-MDN-01",3096.00,25.00,93.00,-2.00,2285
"VNX-MDN-01",3098.00,25.00,95.00,-2.00,2286
"VNX-MDN-01",3100.00,25.00,97.00,-2.00,2287
"VNX-MDN-01",3102.00,25.00,99.00,-2.00,2288
"VNX-MDN-01",3104.00,25.00,101.00,-2.00,2289
"VNX-MDN-01",3106.00,25.00,103.00,-2.00,2290
"VNX-MDN-01",3110.00,25.00,107.00,-2.00,2291
"VNX-MDN-01",3112.00,25.00,109.00,-2.00,2292
"VNX-MDN-01",3114.00,25.00,111.00,-2.00,2293
"VNX-MDN-01",3116.00,25.00,113.00,-2.00,2294
"VNX-MDN-01",3118.00,25.00,115.00,-2.00,2295
"VNX-MDN-01",3120.00,25.00,117.00,-2.00,2296
"VNX-MDN-01",3122.00,25.00,119.00,-2.00,2297
"ZWI-SFE-8-1",3574.00,29.00,91.00,-2.00,2298
"ZWI-SFE-8-1",3576.00,29.00,93.00,-2.00,2299
"ZWI-SFE-8-1",3586.00,29.00,103.00,-2.00,2300
"ZWI-SFE-8-1",3588.00,29.00,105.00,-2.00,2301
"ZWI-SFE-8-1",3590.00,29.00,107.00,-2.00,2302
"ZWI-SFE-8-1",3592.00,29.00,109.00,-2.00,2303
"ZWI-SFE-8-1",3594.00,29.00,111.00,-2.00,2304
"ZWI-SFE-8-1",3596.00,29.00,113.00,-2.00,2305
"ZWI-SFE-8-1",3598.00,29.00,115.00,-2.00,2306
"ZWI-SFE-8-1",3600.00,29.00,117.00,-2.00,2307
"ZWI-SFE-8-1",3602.00,29.00,119.00,-2.00,2308
"AMB-08-KIR-WLD-01",27.00,2.00,25.00,-1.00,2309
"AMB-08-KIR-WLD-01",39.00,2.00,37.00,-1.00,2310
"AMB-08-KIR-WLD-01",41.00,2.00,39.00,-1.00,2311
"AMB-08-KIR-WLD-01",43.00,2.00,41.00,-1.00,2312
"AMB-08-KIR-WLD-01",45.00,2.00,43.00,-1.00,2313
"AMB-08-KIR-WLD-01",49.00,2.00,47.00,-1.00,2314
"XIT-8-01",163.00,3.00,41.00,-1.00,2315
"XIT-8-01",169.00,3.00,47.00,-1.00,2316
"XIT-8-01",171.00,3.00,49.00,-1.00,2317
"XIT-8-01",173.00,3.00,51.00,-1.00,2318
"SNF-GSAN-7-01",677.00,1.00,75.00,-1.00,2336
"SNF-GSAN-7-01",679.00,1.00,77.00,-1.00,2337
"SNF-GSAN-7-01",681.00,1.00,79.00,-1.00,2338
"SNF-GSAN-7-01",683.00,1.00,81.00,-1.00,2339
"SNF-GSAN-7-01",685.00,1.00,83.00,-1.00,2340
"SNF-GSAN-7-01",687.00,1.00,85.00,-1.00,2341
"SNF-GSAN-7-01",689.00,1.00,87.00,-1.00,2342
"SNF-GSAN-7-01",693.00,1.00,91.00,-1.00,2343
"SNF-GSAN-7-01",695.00,1.00,93.00,-1.00,2344
"SNF-GSAN-7-01",697.00,1.00,95.00,-1.00,2345
"SNF-GSAN-7-01",699.00,1.00,97.00,-1.00,2346
"SNF-GSAN-7-01",701.00,1.00,99.00,-1.00,2347
"SNF-GSAN-7-01",703.00,1.00,101.00,-1.00,2348
"SNF-GSAN-7-01",705.00,1.00,103.00,-1.00,2349
"SNF-GSAN-7-01",707.00,1.00,105.00,-1.00,2350
"SNF-GSAN-7-01",709.00,1.00,107.00,-1.00,2351
"SNF-GSAN-7-01",711.00,1.00,109.00,-1.00,2352
"SNF-GSAN-7-01",713.00,1.00,111.00,-1.00,2353
"SNF-GSAN-7-01",715.00,1.00,113.00,-1.00,2354
"SNF-GSAN-7-01",717.00,1.00,115.00,-1.00,2355
"SNF-GSAN-7-01",719.00,1.00,117.00,-1.00,2356
"SNF-GSAN-7-01",721.00,1.00,119.00,-1.00,2357
"TUR-8-1",777.00,4.00,55.00,-1.00,2358
"TUR-8-1",779.00,4.00,57.00,-1.00,2359
"TUR-8-1",781.00,4.00,59.00,-1.00,2360
"TUR-8-1",783.00,4.00,61.00,-1.00,2361
"TUR-8-1",785.00,4.00,63.00,-1.00,2362
"TUR-8-1",787.00,4.00,65.00,-1.00,2363
"TUR-8-1",789.00,4.00,67.00,-1.00,2364
"TUR-8-1",791.00,4.00,69.00,-1.00,2365
"TUR-8-1",793.00,4.00,71.00,-1.00,2366
"TUR-8-1",795.00,4.00,73.00,-1.00,2367
"TUR-8-1",797.00,4.00,75.00,-1.00,2368
"TUR-8-1",799.00,4.00,77.00,-1.00,2369
"TUR-8-1",801.00,4.00,79.00,-1.00,2370
"TUR-8-1",803.00,4.00,81.00,-1.00,2371
"TUR-8-1",805.00,4.00,83.00,-1.00,2372
"TUR-8-1",807.00,4.00,85.00,-1.00,2373
"TUR-8-1",809.00,4.00,87.00,-1.00,2374
"TUR-8-1",811.00,4.00,89.00,-1.00,2375
"TUR-8-1",813.00,4.00,91.00,-1.00,2376
"SNF-PC-8-1",883.00,6.00,41.00,-1.00,2377
"SNF-PC-8-1",885.00,6.00,43.00,-1.00,2378
"SNF-PC-8-1",887.00,6.00,45.00,-1.00,2379
"SNF-PC-8-1",889.00,6.00,47.00,-1.00,2380
"SNF-PC-8-1",891.00,6.00,49.00,-1.00,2381
"SNF-PC-8-1",893.00,6.00,51.00,-1.00,2382
"SNF-PC-8-1",895.00,6.00,53.00,-1.00,2383
"SNF-PC-8-1",897.00,6.00,55.00,-1.00,2384
"HEN-8-01",1153.00,9.00,71.00,-1.00,2385
"HEN-8-01",1155.00,9.00,73.00,-1.00,2386
"HEN-8-01",1157.00,9.00,75.00,-1.00,2387
"HEN-8-01",1159.00,9.00,77.00,-1.00,2388
"HEN-8-01",1161.00,9.00,79.00,-1.00,2389
"HEN-8-01",1163.00,9.00,81.00,-1.00,2390
"HEN-8-01",1165.00,9.00,83.00,-1.00,2391
"HEN-8-01",1167.00,9.00,85.00,-1.00,2392
"HEN-8-01",1169.00,9.00,87.00,-1.00,2393
"HEN-8-01",1171.00,9.00,89.00,-1.00,2394
"HEN-8-01",1173.00,9.00,91.00,-1.00,2395
"HEN-8-01",1175.00,9.00,93.00,-1.00,2396
"HEN-8-01",1177.00,9.00,95.00,-1.00,2397
"HEN-8-01",1179.00,9.00,97.00,-1.00,2398
"HEN-8-01",1181.00,9.00,99.00,-1.00,2399
"HEN-8-01",1183.00,9.00,101.00,-1.00,2400
"HEN-8-01",1185.00,9.00,103.00,-1.00,2401
"HEN-8-01",1187.00,9.00,105.00,-1.00,2402
"HEN-8-01",1189.00,9.00,107.00,-1.00,2403
"HEN-8-01",1191.00,9.00,109.00,-1.00,2404
"HEN-8-01",1193.00,9.00,111.00,-1.00,2405
"HEN-8-01",1195.00,9.00,113.00,-1.00,2406
"HEN-8-01",1197.00,9.00,115.00,-1.00,2407
"HEN-8-01",1199.00,9.00,117.00,-1.00,2408
"HEN-8-01",1201.00,9.00,119.00,-1.00,2409
"HNB-8-01",1249.00,10.00,47.00,-1.00,2410
"HNB-8-01",1261.00,10.00,59.00,-1.00,2411
"HNB-8-01",1263.00,10.00,61.00,-1.00,2412
"HNB-8-01",1265.00,10.00,63.00,-1.00,2413
"HNB-8-01",1267.00,10.00,65.00,-1.00,2414
"HNB-8-01",1269.00,10.00,67.00,-1.00,2415
"HNB-8-01",1271.00,10.00,69.00,-1.00,2416
"HNB-8-01",1273.00,10.00,71.00,-1.00,2417
"HNB-8-01",1275.00,10.00,73.00,-1.00,2418
"HNB-8-01",1277.00,10.00,75.00,-1.00,2419
"HNB-8-01",1279.00,10.00,77.00,-1.00,2420
"HNB-8-01",1293.00,10.00,91.00,-1.00,2421
"HNB-8-01",1295.00,10.00,93.00,-1.00,2422
"MAC-8-1",1367.00,11.00,45.00,-1.00,2423
"MAC-8-1",1375.00,11.00,53.00,-1.00,2424
"MAC-8-1",1377.00,11.00,55.00,-1.00,2425
"MAC-8-1",1379.00,11.00,57.00,-1.00,2426
"MAC-8-1",1381.00,11.00,59.00,-1.00,2427
"MAC-8-1",1383.00,11.00,61.00,-1.00,2428
"MAC-8-1",1385.00,11.00,63.00,-1.00,2429
"MAC-8-1",1387.00,11.00,65.00,-1.00,2430
"MAC-8-1",1389.00,11.00,67.00,-1.00,2431
"MAC-8-1",1391.00,11.00,69.00,-1.00,2432
"MAC-8-1",1393.00,11.00,71.00,-1.00,2433
"MAC-8-1",1395.00,11.00,73.00,-1.00,2434
"MAC-8-1",1397.00,11.00,75.00,-1.00,2435
"MAT-8-01",1557.00,12.00,115.00,-1.00,2436
"MAT-8-01",1559.00,12.00,117.00,-1.00,2437
"MER-23510-8",1715.00,14.00,33.00,-1.00,2438
"MER-23510-8",1717.00,14.00,35.00,-1.00,2439
"MER-23510-8",1721.00,14.00,39.00,-1.00,2440
"MIS-8-01",1901.00,15.00,99.00,-1.00,2441
"MIS-8-01",1905.00,15.00,103.00,-1.00,2442
"MIS-8-01",1909.00,15.00,107.00,-1.00,2443
"MIS-8-01",1911.00,15.00,109.00,-1.00,2444
"MIS-8-01",1913.00,15.00,111.00,-1.00,2445
"MIS-8-01",1915.00,15.00,113.00,-1.00,2446
"MIS-8-01",1917.00,15.00,115.00,-1.00,2447
"MIS-8-01",1919.00,15.00,117.00,-1.00,2448
"MIS-8-01",1921.00,15.00,119.00,-1.00,2449
"MIY-KOH-01",2099.00,17.00,57.00,-1.00,2450
"MIY-KOH-01",2101.00,17.00,59.00,-1.00,2451
"MIY-KOH-01",2103.00,17.00,61.00,-1.00,2452
"MIY-KOH-01",2105.00,17.00,63.00,-1.00,2453
"MIY-KOH-01",2107.00,17.00,65.00,-1.00,2454
"MIY-KOH-01",2109.00,17.00,67.00,-1.00,2455
"MIY-KOH-01",2111.00,17.00,69.00,-1.00,2456
"MIY-KOH-01",2113.00,17.00,71.00,-1.00,2457
"MIY-KOH-01",2115.00,17.00,73.00,-1.00,2458
"MIY-KOH-01",2117.00,17.00,75.00,-1.00,2459
"MIY-KOH-01",2119.00,17.00,77.00,-1.00,2460
"MSS-RES-01",2444.00,20.00,41.00,-1.00,2461
"MSS-RES-01",2448.00,20.00,45.00,-1.00,2462
"MSS-RES-01",2450.00,20.00,47.00,-1.00,2463
"MSS-RES-01",2452.00,20.00,49.00,-1.00,2464
"MSS-RES-01",2454.00,20.00,51.00,-1.00,2465
"MSS-RES-01",2456.00,20.00,53.00,-1.00,2466
"MSS-RES-01",2458.00,20.00,55.00,-1.00,2467
"MSS-RES-01",2460.00,20.00,57.00,-1.00,2468
"MSS-RES-01",2462.00,20.00,59.00,-1.00,2469
"MSS-RES-01",2464.00,20.00,61.00,-1.00,2470
"MSS-RES-01",2466.00,20.00,63.00,-1.00,2471
"MSS-RES-01",2468.00,20.00,65.00,-1.00,2472
"MSS-RES-01",2470.00,20.00,67.00,-1.00,2473
"MSS-RES-01",2472.00,20.00,69.00,-1.00,2474
"MSS-RES-01",2474.00,20.00,71.00,-1.00,2475
"MSS-RES-01",2476.00,20.00,73.00,-1.00,2476
"MSS-RES-01",2478.00,20.00,75.00,-1.00,2477
"MSS-RES-01",2480.00,20.00,77.00,-1.00,2478
"MSS-RES-01",2488.00,20.00,85.00,-1.00,2479
"TOJ-8-01",2874.00,23.00,111.00,-1.00,2480
"TOJ-8-01",2876.00,23.00,113.00,-1.00,2481
"TOJ-8-01",2878.00,23.00,115.00,-1.00,2482
"VNX-8-01",2902.00,24.00,19.00,-1.00,2483
"VNX-8-01",2904.00,24.00,21.00,-1.00,2484
"VNX-8-01",2906.00,24.00,23.00,-1.00,2485
"VNX-8-01",2908.00,24.00,25.00,-1.00,2486
"VNX-8-01",2910.00,24.00,27.00,-1.00,2487
"VNX-8-01",2912.00,24.00,29.00,-1.00,2488
"VNX-8-01",2914.00,24.00,31.00,-1.00,2489
"VNX-8-01",2916.00,24.00,33.00,-1.00,2490
"VNX-8-01",2918.00,24.00,35.00,-1.00,2491
"VNX-8-01",2920.00,24.00,37.00,-1.00,2492
"VNX-8-01",2922.00,24.00,39.00,-1.00,2493
"VNX-8-01",2924.00,24.00,41.00,-1.00,2494
"VNX-MDN-01",3076.00,25.00,73.00,-1.00,2495
"VNX-MDN-01",3078.00,25.00,75.00,-1.00,2496
"VNX-MDN-01",3080.00,25.00,77.00,-1.00,2497
"VNX-MDN-01",3082.00,25.00,79.00,-1.00,2498
"VNX-MDN-01",3084.00,25.00,81.00,-1.00,2499
"VNX-MDN-01",3086.00,25.00,83.00,-1.00,2500
"VNX-MDN-01",3088.00,25.00,85.00,-1.00,2501
"VNX-MDN-01",3090.00,25.00,87.00,-1.00,2502
"VNX-MDN-01",3092.00,25.00,89.00,-1.00,2503
"VNX-MDN-01",3094.00,25.00,91.00,-1.00,2504
"VNX-MDN-01",3108.00,25.00,105.00,-1.00,2505
"WST-8-01",3196.00,26.00,73.00,-1.00,2506
"WST-8-01",3198.00,26.00,75.00,-1.00,2507
"WST-8-01",3200.00,26.00,77.00,-1.00,2508
"WST-8-01",3202.00,26.00,79.00,-1.00,2509
"WST-8-01",3204.00,26.00,81.00,-1.00,2510
"WST-8-01",3206.00,26.00,83.00,-1.00,2511
"WST-8-01",3208.00,26.00,85.00,-1.00,2512
"WST-8-01",3210.00,26.00,87.00,-1.00,2513
"WST-8-01",3212.00,26.00,89.00,-1.00,2514
"WST-8-01",3214.00,26.00,91.00,-1.00,2515
"WST-8-01",3216.00,26.00,93.00,-1.00,2516
"WST-8-01",3218.00,26.00,95.00,-1.00,2517
"WST-8-01",3220.00,26.00,97.00,-1.00,2518
"WST-8-01",3222.00,26.00,99.00,-1.00,2519
"WST-8-01",3224.00,26.00,101.00,-1.00,2520
"WST-8-01",3226.00,26.00,103.00,-1.00,2521
"WST-8-01",3228.00,26.00,105.00,-1.00,2522
"WST-8-01",3230.00,26.00,107.00,-1.00,2523
"WST-8-01",3232.00,26.00,109.00,-1.00,2524
"WST-8-01",3234.00,26.00,111.00,-1.00,2525
"WST-8-01",3236.00,26.00,113.00,-1.00,2526
"WST-8-01",3238.00,26.00,115.00,-1.00,2527
"WST-8-01",3240.00,26.00,117.00,-1.00,2528
"WST-8-01",3242.00,26.00,119.00,-1.00,2529
"WST-AMI-01",3318.00,27.00,75.00,-1.00,2530
"WST-AMI-01",3330.00,27.00,87.00,-1.00,2531
"WST-AMI-01",3332.00,27.00,89.00,-1.00,2532
"WST-AMI-01",3334.00,27.00,91.00,-1.00,2533
"WST-AMI-01",3336.00,27.00,93.00,-1.00,2534
"WST-AMI-01",3338.00,27.00,95.00,-1.00,2535
